CUENTA : 6903	 RFC INCORRECTO 
CUENTA : 2039	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2047	 EL ESTADO NO ES VALIDO
CUENTA : 2052	 EL CAMPO FECHA DE APERTURA DE CUENTA ESTA VACIO
CUENTA : 2057	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2063	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 2064	 EL ESTADO NO ES VALIDO
CUENTA : 2067	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2068	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2086	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 2093	 EL ESTADO NO ES VALIDO
CUENTA : 2120	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 2128	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2160	 EL ESTADO NO ES VALIDO
CUENTA : 2168	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2172	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 2183	 EL ESTADO NO ES VALIDO
CUENTA : 2186	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 2192	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 2242	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 2282	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 2301	 EL CAMPO FECHA ULTIMO PAGO ESTA VACIO
CUENTA : 2302	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2307	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 2309	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2315	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 2319	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 2337	 EL ESTADO NO ES VALIDO
CUENTA : 2386	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2387	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 2420	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2431	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 2457	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2462	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 2471	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2481	 EL ESTADO NO ES VALIDO
CUENTA : 2483	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 2501	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 2513	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2526	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 2528	 EL ESTADO NO ES VALIDO
CUENTA : 2553	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2561	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2574	 EL ESTADO NO ES VALIDO
CUENTA : 2576	 EL ESTADO NO ES VALIDO
CUENTA : 2578	 EL ESTADO NO ES VALIDO
CUENTA : 2595	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 2612	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2634	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 2646	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 2648	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2656	 EL CAMPO FECHA ULTIMO PAGO ESTA VACIO
CUENTA : 2671	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2694	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 2722	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2725	 EL ESTADO NO ES VALIDO
CUENTA : 2741	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2749	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2750	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 2762	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 2814	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2859	 EL ESTADO NO ES VALIDO
CUENTA : 2893	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 2912	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2916	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 2918	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2921	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 2936	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2938	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2952	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 2986	 EL RFC NO ES VALIDO
CUENTA : 3012	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3017	 EL ESTADO NO ES VALIDO
CUENTA : 3042	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3054	 EL ESTADO NO ES VALIDO
CUENTA : 3079	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3093	 EL ESTADO NO ES VALIDO
CUENTA : 3097	 EL ESTADO NO ES VALIDO
CUENTA : 3117	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3128	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3163	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 3170	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3180	 EL ESTADO NO ES VALIDO
CUENTA : 3200	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3206	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3217	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3221	 NOMBRE NO ES VALIDO
CUENTA : 3225	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 3232	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3243	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3251	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 3253	 EL RFC NO ES VALIDO
CUENTA : 3263	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3284	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3296	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 3303	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 3304	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 3311	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3314	 NOMBRE NO ES VALIDO
CUENTA : 3324	 EL ESTADO NO ES VALIDO
CUENTA : 3368	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3373	 EL ESTADO NO ES VALIDO
CUENTA : 3375	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 3381	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3390	 NOMBRE NO ES VALIDO
CUENTA : 3447	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3456	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3478	 EL RFC NO ES VALIDO
CUENTA : 3519	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3533	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 3541	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 3551	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3564	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3565	 EL ESTADO NO ES VALIDO
CUENTA : 3579	 EL RFC NO ES VALIDO
CUENTA : 3581	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 3585	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3619	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 3637	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 3647	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3654	 EL RFC NO ES VALIDO
CUENTA : 3694	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3702	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3705	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3707	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3725	 EL CAMPO FECHA DE APERTURA DE CUENTA ESTA VACIO
CUENTA : 3726	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3745	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 3758	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3760	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 3769	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 3791	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3794	 EL RFC NO ES VALIDO
CUENTA : 3800	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3808	 EL ESTADO NO ES VALIDO
CUENTA : 3817	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3829	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 3833	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 3837	 EL ESTADO NO ES VALIDO
CUENTA : 3838	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3846	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3847	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3852	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3860	 EL ESTADO NO ES VALIDO
CUENTA : 3866	 EL RFC NO ES VALIDO
CUENTA : 3883	 EL ESTADO NO ES VALIDO
CUENTA : 3886	 EL ESTADO NO ES VALIDO
CUENTA : 3904	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3912	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3971	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3977	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3981	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 3992	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3997	 EL ESTADO NO ES VALIDO
CUENTA : 3998	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 3999	 EL ESTADO NO ES VALIDO
CUENTA : 4010	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4012	 EL RFC NO ES VALIDO
CUENTA : 4039	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4059	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4061	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4062	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4065	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4073	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 4082	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4088	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4094	 EL ESTADO NO ES VALIDO
CUENTA : 4105	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4110	 EL RFC NO ES VALIDO
CUENTA : 4148	 EL ESTADO NO ES VALIDO
CUENTA : 4152	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4167	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4170	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4174	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4175	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4199	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4204	 EL RFC NO ES VALIDO
CUENTA : 4229	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4245	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4261	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4268	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 4272	 EL ESTADO NO ES VALIDO
CUENTA : 4274	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4276	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4281	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4288	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4331	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4347	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4371	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4380	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4382	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 4399	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4409	 EL ESTADO NO ES VALIDO
CUENTA : 4410	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4426	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4427	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4429	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4431	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4450	 EL ESTADO NO ES VALIDO
CUENTA : 4463	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4464	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 4467	 EL ESTADO NO ES VALIDO
CUENTA : 4472	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4474	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4481	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4486	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4504	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4506	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4513	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 4535	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4546	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4547	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4551	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4552	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4555	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4559	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4562	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4566	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4572	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4581	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4587	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4593	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4601	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4607	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4610	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4611	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4612	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4621	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 4624	 EL ESTADO NO ES VALIDO
CUENTA : 4625	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4636	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4640	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4650	 EL ESTADO NO ES VALIDO
CUENTA : 4655	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4668	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4671	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4688	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4700	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4702	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4706	 EL ESTADO NO ES VALIDO
CUENTA : 4748	 EL ESTADO NO ES VALIDO
CUENTA : 4755	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4760	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4761	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4788	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4795	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4797	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4815	 EL ESTADO NO ES VALIDO
CUENTA : 4816	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4817	 EL ESTADO NO ES VALIDO
CUENTA : 4819	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4841	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4850	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4853	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4875	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4880	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 4882	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4894	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4896	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4898	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 4926	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 4972	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4978	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 4990	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4994	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 4997	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5005	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5019	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5021	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5029	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5037	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5038	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5050	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5051	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5055	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5072	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5074	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 5089	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5101	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5105	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5119	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5129	 EL ESTADO NO ES VALIDO
CUENTA : 5130	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5142	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5170	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5179	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5185	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5186	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5215	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5257	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5270	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5281	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5299	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5305	 EL ESTADO NO ES VALIDO
CUENTA : 5320	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5338	 EL CAMPO FECHA DE APERTURA DE CUENTA ESTA VACIO
CUENTA : 5340	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5341	 NOMBRE NO ES VALIDO
CUENTA : 5342	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5357	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5377	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5381	 EL ESTADO NO ES VALIDO
CUENTA : 5395	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5398	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5404	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5405	 EL ESTADO NO ES VALIDO
CUENTA : 5406	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5407	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 5410	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5412	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 5436	 EL ESTADO NO ES VALIDO
CUENTA : 5442	 EL ESTADO NO ES VALIDO
CUENTA : 5463	 NOMBRE NO ES VALIDO
CUENTA : 5468	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 5490	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 5548	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5567	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5574	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5584	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5586	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5591	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5599	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5612	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 5672	 EL ESTADO NO ES VALIDO
CUENTA : 5688	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 5694	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5698	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5699	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5754	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5768	 EL ESTADO NO ES VALIDO
CUENTA : 5781	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5785	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5787	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 5791	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5808	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 5814	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 5843	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 5844	 EL ESTADO NO ES VALIDO
CUENTA : 5895	 NOMBRE NO ES VALIDO
CUENTA : 5911	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 5938	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5948	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 5963	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 5985	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 5997	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6001	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 6005	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 6028	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6031	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 6034	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6063	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 6065	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 6071	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6102	 EL ESTADO NO ES VALIDO
CUENTA : 6105	 EL ESTADO NO ES VALIDO
CUENTA : 6127	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6138	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6139	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 6179	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 6180	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 6181	 EL ESTADO NO ES VALIDO
CUENTA : 6214	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6216	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6225	 EL ESTADO NO ES VALIDO
CUENTA : 6245	 EL CODIGO POSTAL NO ES VALIDO
CUENTA : 6257	 EL ESTADO NO ES VALIDO
CUENTA : 6271	 EL ESTADO NO ES VALIDO
CUENTA : 6281	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6284	 EL ESTADO NO ES VALIDO
CUENTA : 6298	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 6322	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 6329	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 6343	 NOMBRE NO ES VALIDO
CUENTA : 6344	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6357	 EL APELLIDO MATERNO NO ES VALIDO
CUENTA : 6374	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6412	 EL RFC NO ES VALIDO
CUENTA : 6414	 EL APELLIDO DEBE CONTENER MAS DE 2 CARACTERES
CUENTA : 6426	 CONTIENE UN CARACTER NO VALIDO EN EL CAMPO 
CUENTA : 6453	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 6477	 EL APELLIDO PATERNO NO ES VALIDO
CUENTA : 6505	 EL ESTADO NO ES VALIDO
CUENTA : 6520	 EL APELLIDO MATERNO NO ES VALIDO
